,2022-11-23
154,"@NFTArtCritic I heard that their policies were not so eased as we thought. 

Still curious to understand how you think this affects the asynchronous price movement of oil and gas."
155,"NRA Government is committed to Ensuring uganda's oil and gas is fully Exploited and Developed more museveni, more development. @KagutaFdn @KagutaMuseveni @AchengJoyRuth @StateHouseUg @UgPresidency @jessica_alupo @SuluhuSamia @ZariTheBosslady @WilliamsMkenya @CyrilRamaphosa https://t.co/RadASNtLUf"
156,"@WholeMarsBlog Smart move. With gas prices coming down and people switching to EVs, the demand for oil will lessen and be cheaper to own an ICE. 🙃"
157,@presh_eo Congratulations!!!! Women wining in oil and gas 💪🏽
158,"@ke_kimmie ✋ Oil/gas capital, Houston"
159,"@WHCOS @POTUS Federal oil reserves are down by 80% since biden, and gas is still higher than when he took office."
160,@IqbalSurve THIS  IS  LIKE  GUYANA  FINDING  OIL  GAS  AND  THE  MEDIA  HIDING  IT  AS  FOR  RAMAPHOSA   HIS    FATE  VISIT  IS  QUIET  HE  MUST  BE  DEBRIEFED  BY  THE REGION  IF  THEY  WANT  TO  GIVE  HIM  AID  OR  KEEP  HIM  IN  POWER  TO  SERVE  THEM    34  HOURS  NOT   A  PEEP
161,"@KeilidhBradley @morris1_k @MairiMcAllan The 2014 Indy plan by SNP was to finance Scotland predominantly with ""Scottish"" oil and gas revenue. Not so green. And by the way, the arse fell out of the oil industry the following few years so the Scottish Indy economy would have been screwed."
162,"@POTUS Moderation does not help Americans. You can reverse this by allowing oil and gas production and stop pushing money into the economy. You are the problem, not the savior."
163,"@AnasSarwar What changes are UK labour offering?

Tories &amp; labour, both 🚫Scottish democracy
Tories &amp; labour, both pro-Brexit
Tories &amp; labour, both anti-immigration
Tories &amp; labour, both reliant on taxing Scottish oil and gas to fund the UK economy

How will Labour deliver for #Scotland?"
164,"@TrueNorthCentre @PierrePoilievre Why Canadian Liquefied Natural Gas Is Not the Answer for the European Union’s Short-Term Energy Needs
The Bottom Line: Unpacking the future of Canada's oil &amp; gas https://t.co/KiFl24hEhw"
165,"@loleta_semsem @DFB_Team_EN After the World Cup, stop giving these people gas and oil and find new markets. This arrogance has got to be nipped in the bud."
166,"@Obohobofromnobo @albaa_maha @ThatAndreCamara @of_flocks @Davidmetroland @BrunoTheBridge @Rayjudd7 @Sibella29 @JonnyMnemonic22 @ChrisEv06631592 @Martin020455 @Claesson_Kate @Roblev0 @BeowulfSchaefer @LeftBehindPoet @The_Leaver @IanGianni @David19531501 @ConraddKonnrad @resiguru @andrewsibley15 @Musc1esbri2 @CredaCreda @cathyby @displacedyoon @wobski421 @Gazza41 @MediaVentus @LordOfFreedom2 @Chr1s_not_a_bot @bazcarter15 @leftstance @ShaneJa16905901 @HWick_Chris @SamanthaFoxy1 @JohnRya13591294 @somechewlip @auto_rec_bot @N1geTro115T1ts @suastusa @GeoffBarton9 @lordgmanilson @EuOutta @stevesdog1 @sunick51 @boomer_ish @Jimbo12449841 @thegrimbarian @NewforestStock @Peter14306722 Before the war, the percentage from Russia was in single digits for oil and gas. What were EU countries percentage?"
167,"@studio_pls @MargrietKuijper @janpaulvansoest @HughHelferty @PACEmissions @rustneversleepz @dahawk7843 @myrtleboat @StuartAJenkins @paul_zakkour The original IPCC calculations, that I think you refer to when you quote the 45%, spoke of reductions of 60, 45 and 15% resp for coal, oil and gas, I believe."
168,"@CasperCorps @byebyedon2020 @NEWSMAX What? What are you talking about? Where do you see that Biden shut down ANY oil production anywhere? He ended NEW oil &amp; gas leases, that's it. He didn't stop anything that was already going. Not to mention, he signed a hell of a lot of leases already! Come to the table w/ facts. https://t.co/psqelcsvew"
169,"@_HenryBolton @RozaSalih 1/Sure, why not?
2/If the UK can raise £85Bn over 6 years from oil and gas, then I think we'll be fine.
3/There is no queue.
HTH."
170,The West is the main enemy of the market economy. They want to establish price cap on import of Russian oil and gas. Totalitarianism is expanded to economic sphere by the West. Fruitless efforts. Moscow has already said  that it would not export oil and gas on this condition.
171,@ASteiner @UNDP သားကိုကူညီမလားခင်ဗျ.သားနဲ့အတူအသစ်ဆောက်မယ်.ဆောက်မယ်ဆိုသမတဂျိုးနဲ့.လျစ်နဲ့သားဆက်သွယ်မယ်.သားရဲ့.Cop27အတွက်အသစ်food မဟုတ်ဘူး.Petroleum&amp;oil&amp;gas&amp;Coal&amp;wepon အဥစ်သားဆောက်မယ်.သားယခု.Cop26.cop28.Cop2emissionမှာပါလုပ်ချင်တယ်.အားတဲ့ရက်ကူညီပါခင်ဗျ.space.ကသားတာဝန်ထားပါ.
172,"@Boomcity16 @camdephilob @Pirate_Pete_ @PoliticsVerse @CBS8 Gas was low before the pandemic, as was food. Gas was low because until Biden removed leases on drilling we had plenty of drilling. I live in the South and watched many friends terminated from oil rigs post Trump so don't lie about President doesn't affect oil cost."
173,@BarackObama @DemRedistrict U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
174,@PressSec U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
175,@SenMarkKelly Really!! U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
176,@sportbible Are they also going to boycott buying gas and oil???
177,In the last 12 months we’ve imported £103 billion in oil and gas products! https://t.co/ZrkuX2xlZS
178,"@bayraktar_1love It’s a bit late, should have been done since 2014,the nord stream pipeline, the black sea blockade, shutting down gas to Europe. The Salisbury poisonings. Imprisonment of adversaries. The European Union failed a long time ago, because of oil and gas. Profit over lives."
179,"The OECD predicts tough times ahead for Australia and the world economy, but, as notes policy director @GrogsGamut, oil, gas and coal companies are cheering. 

The case for a windfall profits tax is overwhelming 

https://t.co/0oD2Sbpdfc https://t.co/hwltkjcxm9"
180,"@redrobboone @Castagnaccio345 Once the oil and gas companies were sold off cheaply, where would the money come from to buy them back at full price?"
181,"@medic535 @racer31233 @BestAnxiety @DefenceU 🤣🤣. What oil &amp; gas? Ukrop was dirt poor &amp; corrupt before, now they have deposits? Russia sells to the whole of Europe why care about some small finds? Don't read too much ""Kyiv"" media . Ukrop gambled against Russ &amp; lost. Let's see how their bravado survives this winter 🇷🇺 https://t.co/UJYpRMsVYd"
182,"@mad_marlow @byebyedon2020 @NEWSMAX Why were gas prices high? It has been established that the country was energy independent prior to Biden, he immediately and continues to try and shut down domestic oil production and coal. (His words) The last I heard he pardoned the Saudi king to get them to start producing mor"
183,"@TodSimmons4 @RogerHelmerMEP There is a lot that happens.  First you have to find the gas and oil.  You do that through seismic exploration.  Then you bring in the big drills.  Before that, your countries environmental standards would need to be met.  I believe like in Canada, you can't just choose to drill."
184,"@subzeronell @alexmassie Mmm, shooting ,fishing, oil, gas, water, exports, renewables, forestry, tourism etc etc perhaps?"
185,"@CarlLewLV @ActiveGooner @KwameGyanII @guhoyasfs96 @now_arsenaI Absolutely they can. Some of Viking countries them got a lot of oil , and GAS too. You can demand gas as it’s the most valuable commodity right now."
186,"We want to buy

Phenol 
#carbolic #acid 
99.5%

#cas 108-95-2

cfr karachi Pakistan
in #drums 

#phenol #carbolic #butylacrylate #vinylavetate #ethylene #benzene #propylene #glycol #glycols #acids #fahim #venus #venuscorporation #sodium #potassium #copper #iron #naptha #oil #gas"
187,@statsjamie Look at our imports. Oil and gas account for an incredible amount of money https://t.co/Unkpl9v9hF
188,"@Bowenchris Seven of every 10 wind turbines in the world are made in China. China produces 90 per cent of all solar panels in Australia. Yet China uses only coal power to build them. The world is deluded if anyone thinks renewables are cheaper than coal, gas or oil.

https://t.co/YxLivm3Yf1"
189,@SecBlinken @DeptofDefense U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
190,@POTUS Really!! U.S. in a major recession we have no border &amp; while you’re at it @POTUS @vp Turn on America’s oil/gas America needs affordable energy/electricity @seanhannity @USATODAY @newsmax @WSJ @SpeakerPelosi @GOPLeader @ABC @NBCNews @CBSNews @HaroldFordJr @PressSec
191,"@TedNesNA @Antoniette__76 @MarkGerretsen Are you people as stupid as you sound? read the article and focus on the part were a family of 4 gets $992 a year cash rebates. Frig, are any of you dunces on the right page about anything?
https://t.co/FZOBEZL5kw"
192,"@TodSimmons4 @RogerHelmerMEP Because they are opposed to the use and export of Canadian Energy Products because they believe that they are destroying the world. In fact, in Canada, I would say that Canadians being as apathetic as we are, that it is end oil and gas just in case."
193,@CasperCorps @byebyedon2020 @NEWSMAX Oil &amp; Gas Price Gouging Bill. 203 NAY's from Republicans (every single one). https://t.co/2apglNLgLn
194,"@leamonrj Very good, recently ordered air-to-water heat pump, solar panels + loads of insulation at home. Going completely natural gas/oil free. Should make a big difference to running costs and local emissions."
195,"@alanisalegend @visegrad24 All EU states should also know by now that Kremlin lies,  uses gas, oil etc. for blackmail."
196,"No matter if the project is big or small know Khol Company can supply sand. We assist oil &amp; gas industries and more.
Give us a call at 214) 734-6437 and visit our website by clicking here: https://t.co/Mvr1DzGbOn https://t.co/tZGtmrp9nT"
197,@MaizyDaizyZzzz Sea King helicopters. Good machines but well past their use by date for uk. Many used to be RAF search &amp; rescue before that service was scrapped. Lots sold off to oil / gas companies to go out to rigs in North Sea.
