,2022-11-30
164,U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/22dCj68lnR
165,@Hazzard3_16 @Banker_Glen @mikessidhu @liberal_party God bless our Oil and Gas in Canada! We truly would freeze without these companies and their great workers.
166,And he owns oil and gas fields huh. https://t.co/L5mSHCPQky https://t.co/APittkxdKF
167,"@maxfawcett Damn Trudeau. Natural gas production is at record high while he is destroying the energy sector.  As usual, conservatives live in an alternative universe 😂 https://t.co/PeQhG8sheJ"
168,"@BjornLomborg Liar

2021 Nuclear 65.37 TW⋅h (13.3%) Brown coal 99.05 TW⋅h (20.2%) Hard coal 46.44 TW⋅h (9.5%) Natural gas: 51.17 TW⋅h (10.4%) Wind 113.51 TW⋅h (23.1%) Solar 48.45 TW⋅h (9.9%) Biomass 43.21 TW⋅h (8.8%) Hydro 19.4 TW⋅h (4.0%) Oil 1.44 TW⋅h (0.3%) Other 2.55 TW⋅h (0.5%)"
169,Act now to support protecting Chaco from oil and gas drilling: https://t.co/Sh79EVwO1G | via @pewenvironment #ProtectChaco #NMPol
170,Biden and the Democrats continue to do everything in their power to destroy the oil and gas industry in the US. https://t.co/xGcbkkbUkx
171,"While I can agree with this as a negotiating stance it is over-egging the pudding a bit.

At current oil and gas prices competent operators in the North Sea will continue to make boatloads of cash. There will just be fewer boatloads. https://t.co/AEnLyflKQk"
172,"@Bobcat68681 @JonesyShwemes @JuliaDavisNews Russian troops fleeing"" ""Russia is losing the war""; ""Russia is being humiliated""; the Russian military is in shambles""; ""Putin is terminally ill"" --- and Russia has acquired 20% of Nazi free territories. Keep pounding those UkroNazis Vlad.
https://t.co/8Fy8qE3KO7"
173,"@AlexEpstein Yes we need to use more, 100% agreed. Also once u admit Oil is a naturally occurring element like coal &amp; ""Natural"" Gas &amp; using it to create energy is clean &amp; safe then we can have harmony. Burning fuel does not pollute, the Cabal pollutes our world &amp; blames us 4 it &amp; people belev"
174,@POTUS Hey jackass! You're the reason gas prices are up! YOU told oil companies you were going to put them out of business. YOU stopped drilling leases. YOU shut off Keystone but allowed Putin to have his pipeline. Then YOU drained our strategic reserves to save your ass. #LetsGoBrandon
175,"@WhiteHouse Gas is still double what it was before this administration. There is no excuse, as the U.S. has the very most recoverable oil on the face of planet earth."
176,That's the biggest bunch of bullshit and a total lie..gas prices are increasing and America is NOT increasing oil production..those who believe this are not paying attention.buden did this on his own stupid self not putin.. https://t.co/UhLIHZACuv
177,@POTUS BS. Stop trying to kill the oil and g gas industry and inflation will PLUMMET
178,@POTUS Do you remember when we used to export natural gas and oil? FJB
179,"I hope there are mass oil reserves on Mara so we can make new V8s to warm there.

Advance your skill set on seals: for all things and all your things will grow quality. Imagine being able to take a cyber truck or a Gas off roader from dome to dome warming like a bwoss yesness. 🤪 https://t.co/hBLm9i3xr4"
180,@POTUS No gas prices are still up over a dollar more than what they were a couple years ago you have to beg other countries for oil because you shut down a pipeline AND putAmericans out of jobs as far as growing jobs the only jobs you might have grown is clerks @ the unemployment office
181,@POTUS You idiot! Drill and give oil &amp; gas back to the Americans!
182,"Republicans will start bitching about this because Republicans put party above country. 

U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/SYYxZ7ZCNf"
183,@r4nd0mH4nd13 @TNTRevan @WhiteHouse https://t.co/Z3STUPDnrA
184,@EmmMacfarlane What a bizarre statement this is….natural?! Naturally occurred smack in the middle of active oil and gas field!!!!
185,"@StateDept #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5fca5"
186,https://t.co/BFmSpxKBvx
187,@gilmcgowan Imagine how Canada would profit in today's climate for oil &amp; gas if Trudeau &amp; his cult wouldn't in the way
188,"@Elysee @EmmanuelMacron #CrimeaisUkraine &amp; #NaziRussia-вон! NEXT #DePutiniZation &amp; 

Victory for All🇺🇦🇷🇺🇺🇸🇨🇳🇹🇼🇪🇺will be to co-create the Great Euro-Asian Gas, Coal,⚛️&amp; Oil Community! #GreenEnergySolidarity #CoFoE 陰陽 Energy, Economic, Interdependence #HumanityFirst 天人感應. https://t.co/uVF4s5fca5"
189,"@slamminsam3 @_vish_ @sardeenfiend @TOutheusden @JackPosobiec Dont tell me you believe this nonsense of ""abortion just before birth"" unbelievable high gas prices when oil companies are making record profits is bidens fault, did you blame trump when they had to give oil away in 2020. And what world war 3???"
190,"@LAQ72601173 @_DavidG_1 @schrischambers @FoxNews Not enough where oil and gas corporations would prioritize life over profit, greed, and making clowns out of dolts like you. 🤡"
191,"$XOP SPDR S&amp;P Oil &amp; Gas Explor &amp; Product Option Alert: Dec 16 $150 Calls Sweep (54) near the Ask: 1875 @ $7.446 vs 2473 OI; Ref=$152.37 [11/30/2022, 4:44:48 AM] [+$900k] Other Sweeps on: $NVDA $JNJ $EWU $SCCO $OSTK $PVH"
192,"There are still some great opportunities in 2022 to expand your knowledge and skills, and help advance oil and gas clean technology development: https://t.co/RQHr7KBegF

#CRINinAction #oilandgas #cleantech https://t.co/MEkBIwjaKW"
193,"@SenatorRisch Oil and natural gas production has increased in the last year to pre-pandemic levels. Biden has also asked US companies to increase production further, so there’s that."
194,"@JoJoFromJerz Just another thing for the Dems to get excited about to embarrass Trump. Meanwhile inflation is through the roof, the border is overflowing with illegals, we are sending gobs of $ to Ukraine,  Biden is in cahoots with China and there will be gas and oil shortages this winter."
195,"@unechienejolie @LogicNomad @GavinNewsom the oil companies make 5 cents per gallon of gas profit and they do all the work..explore,pump,refine,transport
The state and federal government combined get 1.30 per gallon and all they do is collect the tax...who is taking advantage of whom"
196,"Well gas prices are about to go back up and domestic oil CO’s. say they will not invest money to drill new wells on American soil when you could pull the rug out from under them at any moment and they would lose their ass !!
And there you have it ! https://t.co/e0v4ucvvH4"
197,"The European Union has spent $13 billion on Russian LNG this year - 5 times more than in 2021 https://t.co/K78hS0v60Z where the hell is Congress. Open the USA pipeline, Now .  Take vote, even Canada wants USA pipeline open"
198,@POTUS “Gas prices are down”I weighed 300 pounds last year now I weigh 295! My weight is down!Domestic production is up”That’s like me saying “Yesterday I walked 10 steps today I walked 13!”# of steps are up!We’ve rallied the world to release oil” I have LOTS of $ but I borrow lots of $
199,@POTUS Why can’t we provide our own oil and natural gas? 🤨
200,@LBordenkecher @hardhatbeast @POTUS Gas prices were down because of Covid.  The oil companies are price gouging. They have record profits.  Democrats tried to pass the gas price gouging bill and republicans blocked it.
201,Buy oil &amp; gas from Iran. It will be cheaper too. https://t.co/0D5XxINK4z
202,"@Rieko_ymgtA 素晴らしいですね！！
ただ、conservation and park development create for more jobs than oil and gasだけは、意味が分かりませんでした。"
203,"@tracegallagher if the French are smart enough to restart coal powered electrical plants to solve their energy problem, why is the Biden administration not waking up here at home to get back to gas/oil, LNG, and coal? So much for the Paris Climate Accord, eh? 🤔"
204,U.S. gas prices plunge toward $3 a gallon as demand drops worldwide https://t.co/350nq3guQL
205,@DashDobrofsky And how much money is Biden funneling to KSA after destroying our oil and gas along with thousands of jobs. Glass houses putz
206,"Internet ERUPTS After Elon Musk Says Twitter DID Interfere In Elections, Vows To Expose Documents https://t.co/pA0D4EkcLk 
Buy guns.
#MAGA #2A #gas #gasprice #gasprices #oil #economy #recession #vote #USA #guns #4chan #pedopeter #PedoHitler #PedoHitlerBiden"
207,"@POTUS Gas prices are down a tiny bit recently, no thanks to you. Production is up mildly in spite of your efforts because oil prices are so damned high. Are you this stupid or this dishonest? I suspect both."
208,"@Dickie10Greg @SirTweetalot58 @SPhillipsAB https://t.co/dHczHu6Jtf
Tell me where it says we’re going to 70 Mt/yr? Says there’s a specific ceiling per sector, but no hard details have been given, like the cap you falsely claim. Looks like Trudeau is delivering on a campaign promise to me. Time’s come to reduce emissions."
209,@POTUS Mr Joey please stop talking about gas and just show us stop throwing the oil company's under the bus..they don't play fair when you say let's all go to electric car..let's look at history the EV1 Manufacturer by Saturn killed by the oil company..not safty
210,"@GarbanzoGorilla @therecount Lol 
My two very metrosexual grown sons just changed the oil in their cars.
Wonder if mousse hair knows how to pump gas in his?"
211,"@A_Gray_Phantom There are so many reasons as to why it’s bullshit to excuse the shit gas prices on “well it’s happening in other countries”. If we had been producing our OWN oil, it wouldn’t matter what happened elsewhere. We would still be able to rely on our OWN production."
212,@SenTedCruz Hmm...I wonder how much Senator Ted Cruz has made from the oil and gas industry as well as the gun lobbyists??
213,"@chadlupkes @POTUS Hell no. The production of windmills &amp; solar panels causes higher ""carbon footprint"" than oil/gas and uses slave labor to mine the rare earth minerals to produce them. They are unreliable and can't power our economy. Do you pay utility bills or does your parents do that for you?"
214,https://t.co/IEcpwMCHQL
215,"#auspol GAS WELLS ALL AUSTRALIA.... THOUSANDS OF MILES OF THEM, also see OFFSHORE OIL GAS WELLS.... toxic runoff destroying Australia daily MINING WASTE NOT DISPOSED OF PROPERLY in any terms https://t.co/FioPL0m3hC"
