,2022-11-27
150,"@BambinoJalapeno And it is propped up by oil and gas.
It can't be manufacturing, because they are not up to capacity of 3 years ago. There is so much back ordered because they can't produce enough.
I get maybe 15% fill on paint orders.
So you are right, it's make believe."
151,"@TeufelHunden762 @OEFvetted @BlackKnight10k Nope even T-Rump said how do you like the 2.00 gas prices...  😆 🤣 😂 How soon you forget, but let's totally ignore record profits being posted by oil companies these days.."
152,"@ellapouton BTEX GAS WELLS AUSTRALIA
https://t.co/NY8mc9ENDi BTEX EXPOSURE
https://t.co/FfWChMZ3Av BTEX REMOVAL
https://t.co/xcxu3sbnCt
https://t.co/SnRuafHlzj
https://t.co/o9WSsrnTIF"
153,@TiceRichard Whats it like being guillible and susceptible to oil and gas billionaire propaganda anyway? I can't even imagine.
154,"@SenateGOP IT ALL READY IS!
https://t.co/mrhR9DMu4z"
155,"Electric power is everywhere present in unlimited quantities and can drive the world’s machinery without the need of coal, oil, gas, or any other of the common fuels."
156,"We need to stop calling oil and gas fossil fuels. They are fuel. Plus new studies show promise that they aren't from fossil sources. 

End the fossil.. Keep the fuel"
157,"@tjdhillon4 @Justins_pov_4u @JessicaBanner13 @POTUS Sure it’s the truth but they don’t mind slave labor here and abroad, as well as probably being racist and thinking those in poorer countries deserve it. Also I know their other option is continue using gas and oil and prob are against all renewables/public transport/etc"
158,"@ABDanielleSmith please consider making Alberta #Bitcoin country. 

Break the Trudeau land-lock by partnering #BTC miners with on hold oil&amp;gas projects. Energy to ##BTC which is digital energy. Digital energy can not be blocked and only minimal infrastructure required. https://t.co/vUgXp4KA7L"
159,@PatRyanUC @PatriciaJowers1 High time to nationalize the oil and gas industries.
160,"@MichaelChongMP Can’t trust you Chong

Climate Change Chong was all about carbon tax on domestic oil until his leader told him to zip it. Given the chance Chong would kill oil &amp; gas and take Canada down the green road to hell burning wood claiming it was carbon neutral

Leave the party Chong"
161,"New post: ""The Problem With Oil And Gas Price Caps"" https://t.co/NBR3JZZGdy"
162,"I just despair at stuff like this I really do. I'm assuming by 'Green energy' he means renewable, which very much does exist. When coal oil and gas inevitably run out what do we actually do? As for climate change you can argue the reason why it's happening, who cares, but you https://t.co/fDQSm5QnGp"
163,"@8jarg8 @imax9000 @IlvesToomas @BadBalticTakes Yep, also:

Europeans: russian, why don't you go to protests to stop Putin?!

Also Europeans: give Putin 1 billion USD every day for gas/oil, and sell both weapons for war, and weapons and vehicles to disperse the protest."
164,"@ajamy_zein @KacperPaczek @XaviballV2 @nocontextfooty Your oil and gas is the reason why you have cars and roads, you lived in tents about 60 years ago. You were busy killing each other over religion. Now enjoy your wealth and let's be friends and play sports. Stop blaming Europeans for your shit."
165,"Biden has sent more than $5o billion to Ukraine. Biden continues to send money to Ukraine. The Biden family made millions in Ukraine under the Obama regime. Hunter Biden made millions after he was placed on the board of an oil and gas company that he ""knew nothing about."" https://t.co/O9B6aarMjE"
166,"@stoney632 @dudleylad1066 @CosmoCoCo666 How long do you call short term? How much coal can be extracted in that short term? Is it cheaper than oil/gas extraction and does it provide as much energy as oil/gas?
Modern nuclear does not have anywhere near the issues old nuclear did. Look up small modular reactors."
167,"@caroljsroth @elonmusk I would also suggest researching the investment portfolios of environmental non-profits before supporting. Most have mostly oil and gas companies, like Chevron and Exxon, and Alcoa."
168,"@SenateGOP @GOP voted against Oil and Gas Price gouging bill. 

So GO FUCK YOURSELVES and your donors, which are all the price gougers and anti unions corps. https://t.co/f5MYr22c2o"
169,"@GlendaP41877603 @BillPascrell @GailWaldby @JohnCornyn @Sen_Ted_Cruz_ wow this is all the democrats have😂😂🤡republicans didn’t vote in a bill that decreased insulin and inflation rages out of control, people can’t afford gas and food or home heating oil which demorhave caused. BTW, biden canceled trumps order to decrease insulin."
170,"@ScientistRebel1 @AufstandLastGen BTEX GAS WELLS AUSTRALIA
https://t.co/NY8mc9VQFi BTEX EXPOSURE
https://t.co/FfWChMGUmn BTEX REMOVAL
https://t.co/xcxu3ssqEt
https://t.co/SnRuafpclb
https://t.co/o9WSsr5Kux"
171,"@ScientistRebel1 @AufstandLastGen BTEX GAS WELLS AUSTRALIA
https://t.co/NY8mc9VQFi BTEX EXPOSURE
https://t.co/FfWChMGUmn BTEX REMOVAL
https://t.co/xcxu3ssqEt
https://t.co/SnRuafpclb
https://t.co/o9WSsr5Kux https://t.co/AP7QD7sISY"
172,"@antaldaniel @Morris5021 @anders_aslund Yes, and just because we made the right decisions when it came to russian oil/gas or placing the income in a Sovereign Oilfund, we need to do the right thing here. 😉"
173,"@jordanandy @castlvillageman 🤣 Must be a stoner!
Calm down folks he may be para!
Sorry but Scotland is naturally wealthy without oil and gas now although there is the west of Scotland but we will keep that there besides the point, what’s the future of heating, powering homes, cars..ELECTRIC! We have it all!"
174,"@ReverendWarnock He supported a freeze on oil &amp; natural gas drilling,He voted for everything #PresidentBiden wanted so if you're happy paying more money to fill up your gas tank &amp; your refrigerator #vote for this clown.#BTC #BTS #VoteRedToSaveAmerica #NFTs #nsfwtwt #OpIran #Bidenflation #FJB https://t.co/aiDqDEssqd"
175,Biden is a whore for Ukraine. The Biden crime family made millions in Ukraine during the Obama years. Millions of dollars when to Hunter Biden after he was placed on the board of an oil and gas company that he knew nothing about. https://t.co/DmigNuX3d6 @gatewaypundit
176,"@POTUS How you plan on generating all that electricity without coal, oil, and natural gas?"
177,"We want to buy

Sodium Dichromate
#dihydrate 

99%
cas 7789-12-0

#cfr #karachi #pakistan

#chemicals #chemical #tannery #phenol #acrylates #oil #gas #fahim #lng #lpg #venus #urea #ammonia #ammonium #chloride #choline #feed #animal #phosphate #sodiumacid #sulfate #sorbitol #sta"
178,@MikeHudema Iceland geothermal.  Lots of Volcano activity. Not everywhere like that! Norway.... don't they also produce huge amout of oil and gas? Does not fit with your narrative though.
179,"O «people» of #Europe
We are the «people» of #Iran
We want to help you be comfortable in the coming winter
We have energy, oil, gasoline, gas,...
But European and US governments have sanctioned us for years
They don't even give us children's medicine (Epidermolysis bullosa) https://t.co/MEtnyeE3JU"
180,"@MaximePdu51 @binnahar85 If you want to say Qatar needs to steal to organise world cup, thats hilarious!!! 🤣🤣🤣 Qatar literally sits on oil and gas. When Russia switches off Nordstream, you will come to Qatar begging for LNG. Then you will realise where Qatar's money come from"
181,"@Eddystone506 @Arron_banks NG was selling at $10USD until Shale gas oversupply dropped it to $2,50. They capped half the well &amp; now demand is growing with steel feed DRI, fertilizer and ammonia plants being built. It's the foundation of decarbing US industry as they now export oil."
182,"UK importing more oil, gas, coal than ever. Utter madness by Tory and Labour regimes past &amp; present following a zero carbon fallacy. Despite our own we import creating a false picture of our net zero figs. Time for a new party to take over with pragmatic policies @reformparty_uk"
183,"Watching Qatar spend billions, enslave and kill thousands to host a World Cup: 
Oil and Gas Exec: “why can’t we do that :(“"
184,@wolfru6 @leadlagreport I agree. Some say oil in contango and nat gas in contango indicating recession. Imo this can be explained by spr release and warm Oct/nov w full storage. Recession to come but I’m worried higher fed funds rate will be lower TLT.
185,"@CeeDaddy76 @BlackKnight10k He’s just echoing the bs others spew. That you missed the point of the tweet makes you be the one who looks like a clown. Besides, time and time again it’s been shown presidents directly have nothing to do with gas prices. Oil companies do that."
186,"They've been planning this for a long time. Socialists who used capitalism, got wealthy from oil/gas, want to bring about the downfall of our economy.
Facists?
Hypocrites?
https://t.co/bXHYXQHios"
187,"You know what, if you filter out oil, gas and iron ore, Europe’s trade surplus is also pretty massive. Alas, we can’t really do that in reality, can we? Still gotta pay for this energy as long as we need it. https://t.co/0Apqy0PtnN"
188,@POTUS If that's the case drop diesel  prices and gas prices  and the rest  of the products  will drop  in price.  You want to raise prices ? Cut back on oil 🛢  production  will raise prices immediately.  You have a lot of people  fooled but you do not deceive  me Joe Biden  . https://t.co/2m7ktVYgzG
189,@POTUS Good when are you going to let them do it get off oil and gas polices are very bad
190,"@ericonthetrail @ewarren What type of ""energy ""has gone down exactly ?  Gas has gone down slightly because this administrations is robbing our war supply by draining the strategic oil reserve every other sector is on fire what are you even saying ?"
191,#Venezuela will not be a source of energy supply to the world while the narco regime of @NicolasMaduro remains in power.  This regime destroyed an oil and gas superpower by incompetence and corruption.  To expect the regime to rebuild it is rather non-sensical to say the least.
192,of COURSE the author is an oil and gas person https://t.co/aEJlR0J8Uc https://t.co/g1BZfuc1fb
193,"@DiscePuer @Arron_banks Once licensed, North Sea oil and gas belongs to the license-holder. These are multinational, private equity- and state-backed oil and gas firms, including companies fully or partly-owned by the Russian, Iranian, Chinese, Norwegian and other governments."
