,2022-11-25
154,"@SortedJudge @AfricaViewFacts We don't need tourism... We have oil and gas! Why is it difficult to get it? ... We love receiving ppl but we're not a country basing economy on big scale tourism  just bcz we're not interested in it ""yet""... Still it's changing slowly... Let's talk about it in 5 years"
155,These are items that can be put on hold! Who cares about these things when we have thousands of illegals invading our Country. The Pres. Closed the Alaska pipe lines &amp; most of the others so we have to depend upon our enemies for gas &amp; oil! These are what needs taking care of! https://t.co/AfdglYCNOj
156,@WeAreCanProud Thanks for your clear admission that you are absolutely STUPID when it comes to global gas and oil pricing.
157,"@SamanthaRatnam Mother Nature provides renewable resources such as coal, gas and oil for humans to use.

Banning those resources will cause an energy crisis.
😂😂😂😂😂😂😂"
158,@jasonf5669 @ProudElephantUS Gas prices are largely dictated by oil prices and oil prices are dependent upon supply and demand. Presidential control is not as simple as what (social media) posts suggest. Gas prices went up under Trump as well.
159,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/5koGxHJHR9"
160,@WeThePeople021 I don’t want a penny of my tax money going to Big Oil while they gouge me at the pump with over priced gas while making record profits (200% more). We need to end the $50 Billion oil subsides immediately! Who’s agrees with me?
161,After Biden Denies American Oil Permits – Joe Turns Around and Plans to Hand Them Out to Chevron for Socialist Venezuela https://t.co/AZW29U9J5F via @onlinepatriots
162,"AAPL HOLIDAY SPECIAL: SAVE 20% OFF OIL &amp; GAS LAW! https://t.co/c8ZigulIF7. 

The 2nd edition of Oil &amp; Gas Law should be under every landman and attorney’s Christmas tree this holiday season if it's not already on their shelf! Offer expires 12-2-22. Discount taken during checkout. https://t.co/zJDElcp8yZ"
163,"@Cristi_Neagu @Ningohan @thomasgunnar @lindagrace6390 @DineshDSouza Have you ever been to Orlando? Those theme parks are big money makers. 

Oh by the way, despite Florida being so pro-Republican, Floridians despise offshore oil and gas drilling.  They won't allow any Federal oil and gas leasing and drilling. Strictly NIMBY."
164,"@Baylel3 @SortedJudge @AfricaViewFacts A govt employee is paid around 250 € per month.. In private sector it can go to 300€... In big companies it's 400-1500 € .. A not working person get 90 € monthly
Essential food is kept at minimum based on gas and oil money.. so it looks few but it's good enough comparing here"
165,@Call_Me_Dutch Putin is reponsible for high oil and gas prices in US.
166,"@BambinoJalapeno I think the carbon tax is more so to limit the population into a narrow choice that the government will have provided for us to keep us broke and surviving bill to bill. Also, so they can control food supply.

ie. No more gas/oil/wood burning fireplaces/farming/agriculture."
167,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/07kBebU2ev"
168,@SenateGOP We're unleashing more oil and gas now that under the former guy! What is wrong with you people anyway? Are you even able to tell the truth?
169,"@Misfit1981K @MrAndyNgo @elonmusk @ramzpaul We produce the most oil and gas in the world. Nuclear energy is Too expensive and takes too long to build. 30 billion plus and ten years for 2 new nuclear reactors in Georgia and they might produce some power next year, maybe."
170,"@MarcMillerVM @RussDiabo You, your gov and country perpetuate that violence. Ex: your work against stolen children tortured at the St. Anne's res school and the CRT decision, your support of the violence against the women defending their territories from big oil/gas and rcmp, and etc.

#hypocrite"
171,"Gas prices in my area have been dropping, since it’s been pounded in our heads for 2 years that a president has no control over gas prices who am I supposed to thank? Oil companies, Putin?"
172,Bang on….energy security is underrated and under appreciated in our country…thank goodness for our hardworking oil and gas workers …. https://t.co/PF3GMeCP5C
173,@CarrieF99808078 @kjtodd_kjtodd33 @DixieScott @SenateGOP https://t.co/Kiyl3lGJP8
174,"@Jack49647047 @CBCNS @TimHoustonNS Last I heard, Trudeau is not in charge of the oil cartel, OPEC. You can produce till the cows come home.  It wont change the price of oil and gas."
175,"@Michael32713384 @PeterMcDaidWine @irapolis @Nowooski The NYT also publishes paid ""articles"" directly from oil &amp; gas companies sooo..."
176,Opensea Airdrop 🔥 @ThelocationZ @Kevin25994843 @ViralGohil14 @Oil_Gas_Drillin @sthingething @nixxonson @StupidUselessFS @Hanif17Mhanif @Ox_congratsjuli @TheRishiKumar @fengxingyun2 @CosmosPD @VAIBHAV31231239 @jaaddu123 @prasadranjan https://t.co/JiTx9KV8AY
177,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/KsISSfRoqF"
178,@Chevron Offset drill the oil wells to capture the Natural gas to pressurize it into LNG to sell to lower the prices of Fuel at the pumps
179,@Strangelyhappy @WeHaveWaysPod @James1940 @almurray Think important gas and oil fields Athol and you’ll have a good idea of my current location…
180,@POTUS lOL vaccines that dont stop u from contracting or spreading the virus not to mention the side effects like mitochondritist... thats as bad as blaming putin for high gas prices when u shut down pipelines n leases n drilling then run ur mouth about the oil companiesWORST PRESIDENT
181,"@phillygirl11 @SenatorWicker @POTUS Global inflation is just his latest punk - remember when it was temporary, then oil companies, then Putin, then gas station owners. That's why The Washington Post gave Biden a Bottomless Pinochio:
https://t.co/1Lw8PBe9dM"
182,"@BCReality @mferreriptbokaw .... pay Canadians a fair royalty for OUR oil and gas, remediate their orphan wells, pay 100% of their municipal taxes, and repay the undeserved subsidies they have received."
183,"@garythechimp @JohnDun29970028 @Neilsocialist Well there’s 80 billions we’re not gonna receive over the next 6 years as the Tories are pinching it from the North Sea oil and gas sector, to prop up their mismanaged economy."
184,"gas and oil reserves to insulate its own economy from recoil and inflation. 
But the effect of this, combined with pointless embargoes on Russian products, has left the EU with no allies, no manufacturing sector and no energy security"
185,"Coal, Oil &amp; Natural gas scenario in Oman, Impact of low oil prices and sustainability of Oman economy https://t.co/LPwdRWmb4x"
186,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/Jbwg2tgCBS"
187,"@RachelMcQuade1 @elonmusk @mazemoore Please tell me you are not living under a rock.Have you not seen Biden go to Saudi Arabia begging them to produce more oil?Why did we stop drilling and use own oil which is better? 
When gas prices go up,production costs go up, transportation of goods costs more, hence inflation."
188,"@zuidoki1974 @yourfavbot2 @MadHungryRobot @danielmkovalik …Actually, even Europe is helping Putin, by continuing to buy oil and gas directly or indirectly.

And clearly, you’ve never even heard of BRICS - who all support each other. 

Nice going on the continued implicit acceptance of being a nazi lover, btw 👍🏼"
189,"@Steve90042703 @Cryptadadougxrp Do you have facts or are you just guessing? Those friers are at about 38K BTU and gas ranges can typically put out 50K-60K. Fumes aren't an issue. The biggest danger is tripping on it or scattering the oil. It's not something I would do, but it's not that egregious."
190,"@bambooshooti @GailWaldby And republicans thought GOP was going to solve inflation!
Big Oil &amp; Gas made biggest profit in 70 years!
There must be a few sane republican left in America!"
191,And @WestgenTech who are making it easier for oil and gas companies to eliminate fugitive emissions from pneumatic devices. (Great for companies who are going to meet the growing regulatory requirements for reducing the environmental footprint of producing hydrocarbons.) /4
192,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/0Se6bll0lW"
193,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/0rIwnesfKz"
194,https://t.co/KfHxEE6IYW
195,"@tedcruz Big business, really? I thought they were in your pocket - you know - conglomerates, gas, chemicals, big oil, coal, financials, gun mfg, nra, etc."
196,Plumber oil and gas  Shikha Rani Hizkiel 7-12 years https://t.co/hkWu4ZKPjp
197,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/KTUOBnyAQq"
198,@laurenboebert Lets start by removing the constant stream of tax $$ going to Oil &amp; Gas companies.
199,@BernieSpofforth Hey dumbass oil and gas is gonna run out at some point and the closer we get to that day the more we have to rely on getting supplies from tyrannical countries.
200,@HouseGOP Says the party who voted down the oil and gas gouging bill. It’s because of reckless republicans that Americans have been paying higher gas prices which made prices on everything increase due to price of transportation! https://t.co/3vurw8UX0y
201,@A2100Michael @CliffBeal @Artsy_Justin @JoJoFromJerz @RonFilipkowski Why would you want to go along with more oil and gas and more refineries?  Are you not concerned with what is happening to the environment?  I know oil is not going to go away for a very long time but we have to do something before it’s too late.
202,Moving dirty jobs to the most unregulated country's is not greener at all. Keeping our refinery's going instead of buying from dirty oil dealers would have reduced much more emissions. Not counting any of the extra transportation needed now that we buy more dirty oil and gas
203,"IMPERIAL OIL ANNOUNCES GAS &amp; OIL TRADING
FOR AUSTRALIANS, BRITONS AND CANADIANS
Imperial Gas and Oil will help you multiply your funds!
https://t.co/40Y2rti8RM"
204,"@Aidan_Regan We'll give it all away like our fishing, oil and gas"
205,"@pinutos @metopsychosis @warnerta But the Russian military is maintained, using oil/gas money. Energy receipts have fallen drastically, since the EU stopped buying oil/gas from Russia. China is now buying some of this, but at a much reduced price.
Sanctions are now beginning to bite, as well. 🤷‍♀️"
206,"Oil and gas drilling sector expects activity to pick up in 2023 - https://t.co/LFTAJqEDlZ CALGARY – The organization representing Canada’s oil and gas drilling sector says it expects more activity in 2023, even as it continues to push the federal government for a new tax credi..."
207,@RobertMertens16 @MoMoneyNDC @FruleinK1 @bill_m_to @davidfrum We at last ended with Russian gas and oil. Before u. And what about helmets? Are there already on 🇺🇦 ?
208,Canadians have seen a dramatic surge in electricity and gas prices in recent months. Energy analysts warn that households in the country can expect their bills to rise by between 50% and 100% on average this winter.but sure pay for oil and gas for Ukraine but don't help Canadians
209,"🤫🤔Amid still-elevated gas prices, BRAIN🥴DEAD prepares to give Chevron license to pump oil in Venezuela🤡🌐💩 https://t.co/3GDWlZz1Zf"
