,2022-11-28
147,"@GaryPickett1 @RepAndyBiggsAZ Thousands of oil permits to drill have already been approved since 2020.

Why won't oil companies start drilling? 🤔

If I controlled those companies, I wouldn't be drilling. Why would I want the price of oil/gas to go down?

I'm making money hand over fist here!"
148,"There's that SNP voice box Alex Neil going on about Tartan Turbines being rich rich rich for Scotland

What have the SNP done in the last eight years to galvanise the fossil fuel industries he describes... gas, oil, coal? ...and wind powered by turbines not made in Scotland."
149,"@AlexNeilSNP Just watched you on STV. You suggested Scotland is energy rich with oil, coal and gas! Haven't you got the latest SNP/Green net zero memo?"
150,"So you agree that we (the country) don’t own our gas, oil  and energy as we used to before the tories sold everything to themselves and there rich friends!
I’m surprised that you don’t mind all our underground resources being owned by one German family called Saxe-Coburg-Gotha. https://t.co/kBQpsBuAT5"
151,"@mehdirhasan @Lorjayzee6 Now do gas/oil companies, banking companies, airlines, hedge fund/private equity groups, transportation, etc.

You can torture the numbers to make them say what you want them to say.  Cherry picked companies."
152,"I was just reading that Black Rock has put pro ESG members on oil company boards to get them to veer away from natural gas and oil production. Well, isn’t that just peachy"
153,"@AmericanFietser Glad to see panels. Parking lot below will change as the world works its way down the Peak Oil ladder. As oil/gas diminishes it'll force bike transit anyway. Better to have the panels in now while its relatively cheap to do so years earlier, not later during a crisis"
154,"@DavidHamer_1951 @PierrePoilievre Harper paid a million to bring a secure vehicle to india
Poor boy didnt know what to eat there
He only eats canadian or chinese food. He sold oil interests out west for 30 years to the chinese
Or was that his end run around climate change protesters to protect oil and gas"
155,"INTELS Sustains Women Empowerment Scheme, Beneficiaries Now 1,700 Nigeria’s oil and gas logistics giant, INTELS Nigeria Limited has graduated a fresh batch of 73 beneficiaries of its popular Women Empowerment Proje https://t.co/rnNMTE3wwZ https://t.co/7KDgsO2TQh"
156,"@BetSucess @elonmusk @WholeMarsBlog Yeah, what a difference 2 years makes. When I first got my Model Y, I was worried that some MAGA nutjob or Oil &amp; Gas Bro would key my Tesla. Now I'm also worried that some Progressive Musk hater will key my Tesla. 
Still getting coal rolled, so that hasn't changed."
157,"NEITI: Nigeria Earned $741.48bn from Oil, Gas Sales in 21 Years Emmanuel Addeh in Abuja

The Nigeria Extractive Industries Transparency Initiative ((NEITI) has said that the country earned N741.48 billion from oil https://t.co/vjwQjiERzB https://t.co/wIm3aYaQlM"
158,"Inflation: Diesel Prices Rise by 215%, Gas 70.6%,  Petrol 17% in One Year Emmanuel Addeh in Abuja

Nigerians continued to grapple with growing energy prices caused by the challenges in the global oil and gas industry, the R https://t.co/48mAO00CRn https://t.co/ot6CivQ6tz"
159,"@WhiteHouse Destroying the American oil and gas industry while promoting it for our enemies! Unbelievable, our own president is our worst enemy!"
160,"@JustStarman Yeah, what a difference 2 years makes. When I first got my Model Y, I was worried that some MAGA nutjob or Oil &amp; Gas Bro would key my Tesla. Now I'm also worried that some Progressive Musk hater will key my Tesla. 
Still getting coal rolled, so that hasn't changed."
161,"@JoeNBC Now do diesel and fuel oil. Also gas is still WAY higher than when Joe took office AND he’s now buying oil from Venezuela. So, 🤷‍♂️"
162,Minister AGAINST the environment @tanya_plibersek picks up where the other coal/gas funded government left off: pretending the Great Barrier Reef is fine and that a government signing off on more coal/gas/oil projects isn't an issue. #greenwashing #ausPol https://t.co/BOecc3Y58S
163,@SenatorRisch We export 7 million barrels of oil per day. Don't think we need to drill for more. Let's keep that oil here to lower gas prices for Americans.
164,@paulg Oil &amp; Gas is where it’s at.
165,@sharoncabana @SaltyFLDemocrat @LeaderMcConnell Biden blocked the building of a pipeline that didn't exist. How did that cause gas prices to increase? He's begged big oil to produce more. They declined. Dems cteated a bil to allowing price gouging checks. #GOP voted it down. Then bug oil all announced record profits. Wake up.
166,He sounds like Putin who builds up Russia for 20 plus years and has a great number going selling gas and oil but then gambles it all on invading Ukraine! And he's great at propaganda too? #QuinnCountry
167,"A great move by @POTUS. As we work to phase out fossil fuels, it’s important we limit the damage existing drill sites cause. 
Oil &amp; gas companies should absolutely take responsibility for mitigating methane leaks. https://t.co/bzjcX2dbJU"
168,"Shell has as agreed to buy a European producer of biogas for nearly $2 billion, the latest move by a major oil and gas company to push into renewable fuels https://t.co/UBZGbyXhlI via @WSJ"
169,"You have IBS or occasional GI spasms and only want to take 1 supplement?

Nothing compares to enteric-coated peppermint oil! 

It relaxes the smooth muscles of the intestinal tract (antispasmodic) and  inhibits excess fermentation/gas (carminative).
https://t.co/Hfy3YwJDV6"
170,"Fossil fuels account for 79% of U.S. energy consumption. 

We can produce oil and gas in the U.S., where we have some of the highest environmental and labor standards in the world – or rely on a despotic communist regime that doesn't care about human rights or climate change. https://t.co/CYVqrHzYBP"
171,"Aplicar un tope de precios para el petróleo ruso podría causar una catástrofe de suministro. 
https://t.co/3IDjpEwN0P"
172,@ToxieLemon @Hoxton_mob 😂Have you seen it? It was actually based on what Shell &amp; BP said if they don’t find new gas &amp; oil reserves the planet won’t sustain the level of population! In this world leaders fake a global “Russian flu” pandemic! Vaccine isn’t a vaccine it’s to sterilise 90% of the planet🤔
173,Pump more American oil and natural gas like we did under the Trump administration not dirtier fossils from Venezuela or Saudi Arabia which have to be ship causing more pollution
174,"@yeongno3 China is already more democracy and more liberal then the west. 

1.) Only look at the USA and all their political bans on so many chinese products.
2.) Only look on europe and all the political bans on russian oil and gas"
175,@F111Driver Who in their right mind would invest in oil procurement when the fed is looking to make you obsolete?  Then the WH is complaining they are retaining their profits 🙄 We have enough gas and oil for half the world’s needs but nooooooo
176,@NFiely @WowKungen @LegendaryEnergy Rich Russians can no longer import luxury goods so they are saving money. At the same time energy prices have soared so all the oil and gas they are producing is filling their coffers. So the ruble is at all time highs. Meanwhile USA and EU run record deficits and inflation 🚀.
177,"@kindred522 Ok wait I've studied this already ok like fossil fuels are decomposing plants and animals that are drilled out of the ground. They contain harmful substances like carbon e.g. are crude oil, coal, and natural gas etccc. And the carbon cycle is when plants produce oxygen through-"
178,"Oh no my oil change light then came on, gas light on😩plus my sticker been expired since September, break light out and my breaks need done 🤣🤣lord let me call my man…. Oh wait ion got one 😮‍💨"
179,"@HausenKiki @leowilde @BidensWins The politicians in the government create the high gas prices by policies and actions they create. I guess you forgot about Operation Ajax where the US and British Govt overthrew the democratically elected government of Iran to help, now BP, get control of Iranian oil."
180,"@natlyjune @jacobdotgov im being completely honest saying that if big freedia ran against cassidy as an independent in 2026 on a platform of maternal healthcare, refunding state colleges with oil/gas money, and getting oilrig workers building offshore turbines theyd win by double digits"
181,"We must ensure that Sen Manchin can never hold the planet hostage again 
#VoteBlue #Georgia #WarnockforSenate 
https://t.co/HckJP4U7UZ"
182,@PierrePoilievre @Ryan_r_Williams Oil and gas company profits and a war in Ukraine  are increasing heating costs ; carbon pricing is offset for homeowners and you know it. Stop lying
183,"Oil:Changed
Windows:Tinted
Gas:Filled
Han:Jisung ☀️ https://t.co/RzOPHBARQ3"
184,"@craigus999 @afneil That is when gas ,coal and oil step up .All types of energy need to play their part .That also includes you and me cutting back our usage."
185,"@sevsreds Oh yeah I get that. We used to have a gas stove too and I remember it was kinda scary.

My little sister was scared of frying stuff and getting burnt if little drops of oil jump from the pan so I made her this one time 😂😂 https://t.co/iPxRutnhkf"
186,@WhiteHouse lol. How many oil and gas permits have been given out?
187,"@JeremyNic666 @afneil Jeremy, what sums have you done to buy oil and gas in?  Daily, weekly, monthly or annually?   Those are the mind numbing figures to consider year after year.   If we invested in the grid being carbon neutral it would be far cheaper than buying it in."
188,@POTUS Fix the economy. Close the border. Reduce gas prices. Turn on domestic oil. Curb inflation. Quit tweeting. Give up your seat to Trump.
189,"We want president Trump made in the USA, oil, Fossil fuel, gas , made in the USA, not in Venezuela, Iran, Saudia Aribia , or Russia! Made in the USA! https://t.co/tHPetKiEgm"
190,"Oil &amp; Gas
Exxon $XOM
Exxon &amp; Guyana https://t.co/EZc5urt9ug"
191,"Climate activists with Last Chance Alliance gathered at several gas stations across the state to protest and draw attention to the profits that oil companies are making while Californians struggle to pay at the pump. 
https://t.co/bxbf8zOw09"
192,"It's an abandoned oil well, Michael. How much could it cost to clean up, $7?

https://t.co/p2aV9sMz7T"
193,"@ACTforAmerica Republicans work with their Big Oil donors to make excuses for gasoline prices not falling as fast as crude oil price.
THEY WANT GAS TO REMAIN EXPENSIVE. https://t.co/OuqOTYChXs"
