,2022-11-24
159,"@ClareDalyMEP please,be human enuf to talk about Biafra.Biafrans are bn killed every day by d fulanis sponsored by d British n d USA cos of oil n gas underneath our https://t.co/szPA2GevIb is genocide going on at d moment against us.SPEAK OUT N CONDENM DIS EVIL OF D BRITISH."
160,"@PierrePoilievre When Oil and Gas Companies are basically pocketing 40% of your Fill up as Profits, and YOU SAY ABSOLUTLY NOTHING about the Gouging? 

How much are they paying you under the table to tweet BULLSHIT? https://t.co/3wTwW8Epse"
161,"A party somewhere to the proximate left of Canada's New Democratic Party... that will crush Big Oil &amp; Gas... 

That will destroy monopolies... and end boardroom, C-suite violence and Billionaire Wars waged against the American people. 

3) https://t.co/KFArH7xvk4"
162,"@molarors Of the 2.9million residents in Qatar, just 500,000 are actual Qataris, the rest are immigrants with limited rights. In population terms, it’s like Ikoyi &amp; VI as a separate country having all the oil/gas resources of Nigeria right now
😂😭😅"
163,"EU led by people who are totally insane! Trouble ahead for EU. Oil price caps, gas shortages, sky high LNG prices and refugees  https://t.co/mxDSuWoygb https://t.co/BvEhrwwLJn"
164,"📰 Does the #Barcelona-Marseille #gas pipeline make sense for #hydrogen #transport?
In the 1970s, with the #oil #crisis, there was already talk of #hydrogen #economics, and it was seen that it could be profitable compared to traditional  of Spain... https://t.co/JJPm5t7VqU"
165,"1.    LEGALS AUSTRALIA Environmental Defenders Office
      https://t.co/4hiZmvllbh

2.    GAS and oil WELLS EASY ZOOM MAP AUSTRALIA
      https://t.co/65UO1aFGlK

3.    GAS and oil WELLS dangers info detailed RESEARCH DATA full
      https://t.co/PMezgXaPCo
#auspol #radio https://t.co/QLrQvQKrcn"
166,"@EDOLawyers 1.    LEGALS AUSTRALIA Environmental Defenders Office
      https://t.co/4hiZmvllbh

2.    GAS and oil WELLS EASY ZOOM MAP AUSTRALIA
      https://t.co/65UO1aFGlK

3.    GAS and oil WELLS dangers info detailed RESEARCH DATA full
      https://t.co/PMezgXaPCo
#auspol #radio"
167,"@OneSquire @FoxNews @HeyTammyBruce That’s the refineries PADD-1 Those Refineries which are owned by corporations are making gas, vs diesel. Plus the middle has access to American oil, coast it’s imported. No in the NE. Guess the articles via https://t.co/XZKpn8Bup0, gas buddy or AAA have explained that https://t.co/XVSrONfomW"
168,"We want to buy

Sodium Dichromate
#dihydrate 

99%
cas 7789-12-0

#cfr #karachi #pakistan

#chemicals #chemical #tannery #phenol #acrylates #oil #gas #fahim #lng #lpg #venus #urea #ammonia #ammonium #chloride #choline #feed #animal #phosphate #sodiumacid #sulfate #sorbitol #sta"
169,"""80 to 90% of the emissions from oil and gas companies in Canada don't pay the carbon price. That means that companies like Suncor (the biggest companies in Canada) are paying less for their emissions than regular citizens."""
170,"@M0kujin @Joe22319618 @darrengrimes_ European nations who have relied even more heavily on Russian gas/oil has lower caps, as they have to buy elsewhere, the majority average is around a 20% cap price since everything has began.

We are at over 130% the cap price, only us. Think about it. Why is it so high?"
171,@mattLarnold What if there were fort nite goblins leaking gas under the field but instead of gas it was Tactical oil slicks
172,"""Canada likes to brag about its carbon pricing framework and especially in these Global stages but there's a dirty secret in our carbon pricing framework that folks probably don't know about, and that's that most emissions from the oil and gas sector are exempt."""
173,@crazycorpsman22 @rekastner @WhiteHouse Your right oil doesn’t make electricity. Natural gas is clean and efficient. I will have to google the other sources you mentioned before I can respond to the rest of your tweet.
174,"@leecronin At some point, maybe in the far future, we’re going to have to fess up and admit we need solar, wind, wave, etc. renewables because oil and gas are finite naturally. Not saying synthetic chemical methods won’t prolong their supply…always a possibility…"
175,"@SherryK70151180 @BjCruickshank Can they give us back the over 950BN or 92% of Scot’s oil they took?
And then there’s the gas!
You don’t actually believe a country with as much oil as Norway needs subsidy from those who took 92% of it?🤨
Did you fail to consider that?
Did you know it was a greedy 92%?"
176,@OneInchOfShadow @VirgilVvd1231 @NoYardstick W/out competition…I guess some western companies do well but why no 🇷🇺 companies? 🇷🇺 can’t manufacture high tech or anything w/out western machines. Outside major cities 🇷🇺 doesn’t have indoor plumbing. EU was 60% of its oil/gas exports &amp; is gone. 🇷🇺 will be a 🇨🇳 vassal state https://t.co/E46pATEMHO
177,@Z22239641134 @biehlkm1 @RepSwalwell filling the coffers with reserve oil didnt reduce prices it upped supply temporarily which by proxy lowers prices when demand is filled. yet now we have critical low reserves and gas prices rising. what trick they going to try nwo. no one globally is helping them destroy the USA
178,"@sharpy741 @FrameOystergirl @ofgem @GMB Oh dear.
It's not in OFGEM's remit to set prices at a point lower than the cost to supply it.

Here's a tip for you . . . . .
Try and find out why the cost of extracting the oil/gas has not changed  but the cost to the suppliers has quadrupled."
179,"XIANYUNDIAN Aluminum Fuel Filler Pipe Tube Stopper Dot Line Plug Oil Connector Tank Lid Parts for Nitro Gas RC Boat Car Airpl Y8ONGLO

https://t.co/vQ39xPqcnk https://t.co/y9QqY7Mw7L"
180,"The Great Undoing: Biden’s squeeze on oil and gas leasing drains conservation fund

https://t.co/vTgIEktlfZ https://t.co/0pvrui31a4"
181,@PierrePoilievre Gas benefits the rich not the poor. Solar and wind benefit everyone. Enough with rich people and there oil and gas
182,@SuburbanWIWidow @slsempier @canadavsengland @MSNBC @MaddowBlog Joe Biden destroying the f*** this country high crime high insulation high taxes open borders getting rid of our oil companies and begging other companies for oil if Joe Biden left the oil companies alone gas prices wouldn't be as high as they are and that's a fact
183,"@YgalTasy @Mesi860 @binnahar85 So you idiot don’t know that oil,gas,uranium , diamond, gold are natural resources, ask yourself why kaddafi die or other African leaders. Go back to school or find God"
184,"600ml Green Gas Classic Can with Oil Pack of 2 IXESDW1

https://t.co/acgnePAWGK https://t.co/d5odAAHQoh"
185,"@NEWSMAX High gas prices 
High food prices
Stock market loses
High medicine prices
Empty shelves in grocery stores 
Supply chain shortage 
Chip shortage 
Hunters lap dance,  opps i ment laptop
High heating oil prices 
High diesel fuel prices

Let's go Brandon https://t.co/zxadlgXdUO"
186,Check out our latest #MarketSnapshot to learn more about #Canadian oil and gas investments over the last 20 years. https://t.co/0bJea7fj4p
187,@theJagmeetSingh did you wear your rolex watch??! do you really care ?? you support inflation!!!  Oil and gas is Canadas cash register pays the bills for your incompetence!!
188,"@Jeremy_Hunt Disingenuous to say the least.

High energy prices are a direct result of Govt foreign policy, and subsidies to oil and gas extractors.

By the way. We are NOT paying for MPs parties either.

https://t.co/Wy7mVp5Jmi"
189,@zaktivist @fourth_vp @JustStop_Oil You need oil and gas to keep the economy propped up until the renewables and EVs are fully available and a charging infrastructure. It's a year delivery for 1 ev car just now. Stamping your feet ain't going to work.
190,"@Thumper_Rose @biehlkm1 @RepSwalwell How were you convinced Joe caused global inflation, at least he made it worse in Europe

Joe got 30 countries to release oil from strategic reserve, a month later gas started dropping and has since

Inflation reduction in action, like it or not,, Joe fixes shit https://t.co/bfPTiWevty"
191,90% of coal and ~60% of oil and natural gas must be kept in the ground to allow even a halfway chance of meeting that 1.5-degree target—that amount of fuel is worth perhaps thirty trillion dollars. Dimming the Sun to Cool the Planet Is a Desperate Idea.  https://t.co/zKMMgpZ9w5
192,"@tehdee throw in abbv, pfe, some airlines, evs and more oil an gas names and this is perfect."
193,"Nigeria's state-owned NNPC Ltd on Tuesday started drilling for oil and gas at a field in northern Nigeria that has reserves of 1 billion barrels, as the country seeks to produce crude outside the Niger Delta for the first time."
194,"0-100 PSI Fuel Pressure Regulator Kit, Aluminum Universal Adjustable EFI Gas Oil Injection Regulator with Pressure Gauge, AN6 AO9SXSE

https://t.co/JLg1p5yKJG https://t.co/gJgD4lp7tN"
195,"At 104 cdn dollars per barrel for oil our gas prices should be at $1.10 per liter. Bend over folks, https://t.co/7lrgowIGsw"
196,"COP OUT 27 ... MIGHT AS WELL BE A BIG OIL &amp; GAS ORGY.... THE ENTIRE FIASCO IS A JOKE AS ARE THE SOCK PUPPET POLITICIANS, WHO SAY THE PRETTY WORDS... AND THEN DO ABSOLUTELY NOTHING BUT STONEWALL, FOOT DRAG, AND DO THE OIL DICTATORSHIPS' BIDDING... https://t.co/wsjCh4TO8z"
197,@canadavsengland @SuburbanWIWidow @slsempier @MSNBC @MaddowBlog How Joe Biden destroyed America we are no longer energy independent we are begging other countries for oil and gas high inflation by Joe Biden stupid policies high food prices high taxes high rent high power bills high gas bills and that's a fact
198,We have no need to with our own gas and oil under our feet https://t.co/oZ6is2pwxV
199,The Advantages of Working in the Oil and Gas Industry https://t.co/8SBKY20pXm via @chatmogul
200,Big oil and gas companies are gouging consumers at the pump and watching their profits grow. Add your name to the petition calling on Trudeau to tax Big Oil's excess profits and pay their fair share. https://t.co/jRm0oqhtdg
201,@diplomatician @oybay https://t.co/VdNtRM1l4r
202,"Keep seeing clips of folk lowering a whole turkey into a brim full pot of oil (I think it's oil?) And they seem surprised when the excess oil spills over, hits the naked gas burner and the whole room/garage/deck/yard explodes. 

Is this a thing? 😃"
203,@canadavsengland @SuburbanWIWidow @slsempier @MSNBC @MaddowBlog You must be the kind of an idiot who thinks Biden has done great for this country the gas prices is up because of Joe Biden's policy you uneducated deluded brainwashed Democrat Joe Biden shut down the keystone Pipeline and did not renew leases for more oil companies how stupid
204,@theJagmeetSingh Oil and gas companies don’t set the prices you dolt. They sell into a market which fluctuates based on supply and demand.
205,@petrogustavo No entiendo bien el concepto de energías limpias ellas también afectan el medio ambiente y no son tal útiles como el oil y el gas creo q se debe ir paso a paso
206,@Bear15Shadow @dongtickle @jordanbpeterson @BjornLomborg 100% agree we should stick with the current oil and gas system they have always been truthful and never corrupt in any way.
